2017-12-26T23:33:00.800,M2913209,1951,-34.96820,138.60746,5612.9,RS92,401.520
2017-12-26T23:33:01.800,M2913209,1952,-34.96812,138.60763,5618.7,RS92,401.520
2017-12-26T23:33:02.800,M2913209,1953,-34.96806,138.60779,5622.2,RS92,401.520
2017-12-26T23:33:04.800,M2913209,1955,-34.96791,138.60807,5629.4,RS92,401.520
2017-12-26T23:33:06.800,M2913209,1957,-34.96781,138.60834,5636.8,RS92,401.520
2017-12-26T23:33:07.800,M2913209,1958,-34.96777,138.60851,5639.1,RS92,401.520
2017-12-26T23:33:08.800,M2913209,1959,-34.96773,138.60869,5642.6,RS92,401.520
2017-12-26T23:33:09.800,M2913209,1960,-34.96770,138.60886,5644.0,RS92,401.520
2017-12-26T23:33:14.800,M2913209,1965,-34.96742,138.60955,5662.9,RS92,401.520
2017-12-26T23:33:15.800,M2913209,1966,-34.96745,138.60963,5669.9,RS92,401.520
2017-12-26T23:33:16.800,M2913209,1967,-34.96738,138.60979,5675.0,RS92,401.520
2017-12-26T23:33:17.800,M2913209,1968,-34.96731,138.60997,5678.6,RS92,401.520
2017-12-26T23:33:18.800,M2913209,1969,-34.96724,138.61017,5681.7,RS92,401.520
2017-12-26T23:33:19.800,M2913209,1970,-34.96720,138.61036,5684.6,RS92,401.520
2017-12-26T23:33:20.800,M2913209,1971,-34.96714,138.61054,5688.2,RS92,401.520
2017-12-26T23:33:21.800,M2913209,1972,-34.96708,138.61068,5692.1,RS92,401.520
2017-12-26T23:33:22.800,M2913209,1973,-34.96704,138.61083,5694.5,RS92,401.520
2017-12-26T23:33:23.800,M2913209,1974,-34.96698,138.61096,5696.3,RS92,401.520
2017-12-26T23:33:24.800,M2913209,1975,-34.96695,138.61109,5700.8,RS92,401.520
2017-12-26T23:33:25.800,M2913209,1976,-34.96684,138.61131,5701.0,RS92,401.520
2017-12-26T23:33:26.800,M2913209,1977,-34.96679,138.61148,5703.8,RS92,401.520
2017-12-26T23:33:27.800,M2913209,1978,-34.96674,138.61167,5705.6,RS92,401.520
2017-12-26T23:33:28.800,M2913209,1979,-34.96668,138.61189,5710.1,RS92,401.520
2017-12-26T23:33:29.800,M2913209,1980,-34.96661,138.61209,5716.0,RS92,401.520
2017-12-26T23:33:30.800,M2913209,1981,-34.96655,138.61228,5721.2,RS92,401.520
2017-12-26T23:33:31.800,M2913209,1982,-34.96649,138.61243,5726.9,RS92,401.520
2017-12-26T23:33:32.800,M2913209,1983,-34.96641,138.61255,5731.0,RS92,401.520
2017-12-26T23:33:34.800,M2913209,1985,-34.96631,138.61279,5742.1,RS92,401.520
2017-12-26T23:33:36.800,M2913209,1987,-34.96618,138.61310,5755.8,RS92,401.520
2017-12-26T23:33:37.800,M2913209,1988,-34.96612,138.61331,5761.8,RS92,401.520
2017-12-26T23:33:38.800,M2913209,1989,-34.96609,138.61355,5768.8,RS92,401.520
2017-12-26T23:33:44.800,M2913209,1995,-34.96576,138.61448,5803.1,RS92,401.520
2017-12-26T23:33:46.800,M2913209,1997,-34.96548,138.61472,5824.7,RS92,401.520
2017-12-26T23:33:47.800,M2913209,1998,-34.96543,138.61488,5830.3,RS92,401.520
2017-12-26T23:33:48.800,M2913209,1999,-34.96540,138.61505,5836.4,RS92,401.520
2017-12-26T23:33:51.800,M2913209,2002,-34.96565,138.61544,5861.0,RS92,401.520
2017-12-26T23:33:52.800,M2913209,2003,-34.96563,138.61555,5867.8,RS92,401.520
2017-12-26T23:33:53.800,M2913209,2004,-34.96559,138.61567,5875.1,RS92,401.520
2017-12-26T23:33:54.800,M2913209,2005,-34.96554,138.61580,5880.8,RS92,401.520
2017-12-26T23:33:55.800,M2913209,2006,-34.96547,138.61593,5886.6,RS92,401.520
2017-12-26T23:33:58.800,M2913209,2009,-34.96528,138.61633,5902.4,RS92,401.520
2017-12-26T23:33:59.800,M2913209,2010,-34.96525,138.61646,5906.2,RS92,401.520
2017-12-26T23:34:00.800,M2913209,2011,-34.96524,138.61657,5908.7,RS92,401.520
2017-12-26T23:34:01.800,M2913209,2012,-34.96514,138.61673,5893.2,RS92,401.520
2017-12-26T23:34:02.800,M2913209,2013,-34.96511,138.61682,5897.0,RS92,401.520
2017-12-26T23:34:03.800,M2913209,2014,-34.96508,138.61692,5901.5,RS92,401.520
2017-12-26T23:34:04.800,M2913209,2015,-34.96503,138.61704,5904.3,RS92,401.520
2017-12-26T23:34:05.800,M2913209,2016,-34.96499,138.61719,5907.2,RS92,401.520
2017-12-26T23:34:06.800,M2913209,2017,-34.96496,138.61735,5911.2,RS92,401.520
2017-12-26T23:34:08.800,M2913209,2019,-34.96487,138.61767,5917.3,RS92,401.520
2017-12-26T23:34:09.800,M2913209,2020,-34.96482,138.61781,5918.8,RS92,401.520
2017-12-26T23:34:10.800,M2913209,2021,-34.96477,138.61793,5922.1,RS92,401.520
2017-12-26T23:34:11.800,M2913209,2022,-34.96475,138.61803,5924.6,RS92,401.520
2017-12-26T23:34:12.800,M2913209,2023,-34.96470,138.61814,5927.2,RS92,401.520
2017-12-26T23:34:16.800,M2913209,2027,-34.96460,138.61858,5940.6,RS92,401.520
2017-12-26T23:34:17.800,M2913209,2028,-34.96458,138.61872,5944.0,RS92,401.520
2017-12-26T23:34:18.800,M2913209,2029,-34.96455,138.61891,5946.8,RS92,401.520
2017-12-26T23:34:19.800,M2913209,2030,-34.96437,138.61883,5935.6,RS92,401.520
2017-12-26T23:34:20.800,M2913209,2031,-34.96430,138.61895,5937.3,RS92,401.520
2017-12-26T23:34:23.800,M2913209,2034,-34.96419,138.61930,5946.5,RS92,401.520
2017-12-26T23:34:24.800,M2913209,2035,-34.96418,138.61940,5950.5,RS92,401.520
2017-12-26T23:34:25.800,M2913209,2036,-34.96421,138.61959,5958.3,RS92,401.520
2017-12-26T23:34:26.800,M2913209,2037,-34.96421,138.61990,5972.5,RS92,401.520
2017-12-26T23:34:27.800,M2913209,2038,-34.96419,138.62005,5976.2,RS92,401.520
2017-12-26T23:34:30.800,M2913209,2041,-34.96411,138.62049,5987.7,RS92,401.520
2017-12-26T23:34:31.800,M2913209,2042,-34.96406,138.62062,5992.9,RS92,401.520
2017-12-26T23:34:32.800,M2913209,2043,-34.96399,138.62077,5998.0,RS92,401.520
2017-12-26T23:34:33.800,M2913209,2044,-34.96394,138.62090,6001.4,RS92,401.520
2017-12-26T23:34:34.800,M2913209,2045,-34.96390,138.62105,6006.2,RS92,401.520
2017-12-26T23:34:35.800,M2913209,2046,-34.96388,138.62118,6009.8,RS92,401.520
2017-12-26T23:34:36.800,M2913209,2047,-34.96385,138.62134,6013.9,RS92,401.520
2017-12-26T23:34:37.800,M2913209,2048,-34.96383,138.62150,6018.6,RS92,401.520
2017-12-26T23:34:38.800,M2913209,2049,-34.96380,138.62165,6022.8,RS92,401.520
2017-12-26T23:34:39.800,M2913209,2050,-34.96375,138.62178,6025.9,RS92,401.520
2017-12-26T23:34:40.800,M2913209,2051,-34.96372,138.62192,6030.0,RS92,401.520
2017-12-26T23:34:41.800,M2913209,2052,-34.96368,138.62205,6032.2,RS92,401.520
2017-12-26T23:34:42.800,M2913209,2053,-34.96365,138.62219,6036.4,RS92,401.520
2017-12-26T23:34:44.800,M2913209,2055,-34.96359,138.62249,6046.9,RS92,401.520
2017-12-26T23:34:45.800,M2913209,2056,-34.96358,138.62265,6049.3,RS92,401.520
2017-12-26T23:34:46.800,M2913209,2057,-34.96362,138.62277,6057.7,RS92,401.520
2017-12-26T23:34:47.800,M2913209,2058,-34.96358,138.62292,6061.3,RS92,401.520
2017-12-26T23:34:48.800,M2913209,2059,-34.96356,138.62308,6066.6,RS92,401.520
2017-12-26T23:34:49.800,M2913209,2060,-34.96352,138.62322,6071.9,RS92,401.520
2017-12-26T23:34:50.800,M2913209,2061,-34.96350,138.62334,6074.5,RS92,401.520
2017-12-26T23:34:51.800,M2913209,2062,-34.96349,138.62347,6078.1,RS92,401.520
2017-12-26T23:34:52.800,M2913209,2063,-34.96350,138.62357,6083.1,RS92,401.520
2017-12-26T23:34:53.800,M2913209,2064,-34.96348,138.62370,6088.0,RS92,401.520
2017-12-26T23:34:54.800,M2913209,2065,-34.96346,138.62383,6095.0,RS92,401.520
2017-12-26T23:34:55.800,M2913209,2066,-34.96340,138.62398,6098.9,RS92,401.520
2017-12-26T23:34:56.800,M2913209,2067,-34.96327,138.62418,6101.6,RS92,401.520
2017-12-26T23:34:57.800,M2913209,2068,-34.96320,138.62436,6109.5,RS92,401.520
2017-12-26T23:34:58.800,M2913209,2069,-34.96313,138.62451,6117.5,RS92,401.520
2017-12-26T23:34:59.800,M2;13209,2070,-34.96309,138.62467,6124.6,RS92,401.520
2017-12-26T23:35:00.800,M2913209,2071,-34.96307,138.62482,6131.6,RS92,401.520
2017-12-26T23:35:01.800,M2913209,2072,-34.96304,138.62496,6136.6,RS92,401.520
2017-12-26T23:35:02.800,M2913209,2073,-34.96300,138.62510,6141.4,RS92,401.520
2017-12-26T23:35:03.800,M2913209,2074,-34.96299,138.62525,6144.8,RS92,401.520
2017-12-26T23:35:04.800,M2913209,2075,-34.96297,138.62538,6149.4,RS92,401.520
